Locus	Name	main	G1_trimmed_unaligned_RFAM_RNACentral	G2_trimmed_unaligned_RFAM_RNACentral	G3_trimmed_unaligned_RFAM_RNACentral	U1_trimmed_unaligned_RFAM_RNACentral	W0U1_trimmed_unaligned_RFAM_RNACentral	W0U2_trimmed_unaligned_RFAM_RNACentral	W0U3_trimmed_unaligned_RFAM_RNACentral	W3I1_trimmed_unaligned_RFAM_RNACentral	W3I2_trimmed_unaligned_RFAM_RNACentral	W3I3_trimmed_unaligned_RFAM_RNACentral	W5I1_trimmed_unaligned_RFAM_RNACentral	W5I2_trimmed_unaligned_RFAM_RNACentral	W5I3_trimmed_unaligned_RFAM_RNACentral	W7I1_trimmed_unaligned_RFAM_RNACentral	W7I2_trimmed_unaligned_RFAM_RNACentral	W7I3_trimmed_unaligned_RFAM_RNACentral
chr15A:2733563-2737133	Cluster_24974	10120	1350	3154	2471	1858	1	1	1	0	3	4	3	12	29	279	482	472
chr15A:2737317-2758936	Cluster_24975	42996	5261	9540	7668	5701	2	8	10	3	9	11	35	24	34	2932	5854	5904
chr15A:2759325-2759947	Cluster_24976	1377	215	304	247	196	0	0	1	0	0	0	5	0	0	84	160	165
chr15A:2760050-2760536	Cluster_24977	478	62	97	78	57	0	0	0	0	0	0	0	0	0	30	77	77
chr15A:2783153-2784612	Cluster_24988	464	99	140	122	90	0	0	0	0	0	0	0	0	1	2	4	6
chr15A:2814511-2814927	Cluster_25002	328	53	116	101	58	0	0	0	0	0	0	0	0	0	0	0	0
chr15A:2911182-2912956	Cluster_25034	338	49	63	45	63	0	0	0	0	0	0	0	2	1	23	48	44
chr15A:2943653-2945570	Cluster_25045	456	61	132	122	139	0	0	0	0	0	0	0	1	1	0	0	0
chr15A:2954606-2954869	Cluster_25049	244	21	70	47	31	0	0	0	0	0	0	0	1	1	12	21	40
chr15A:2955279-2955846	Cluster_25050	361	46	72	50	50	0	0	1	0	0	0	0	0	0	25	59	58
chr15A:2961087-2961710	Cluster_25056	275	36	56	48	47	0	0	0	0	0	0	0	0	0	11	36	41
chr15A:2965554-2965712	Cluster_25060	426	37	82	80	38	0	0	0	0	0	0	0	0	1	39	63	86
chr15A:2984000-2985379	Cluster_25067	558	120	218	184	36	0	0	0	0	0	0	0	0	0	0	0	0
chr15A:3058016-3061343	Cluster_25084	849	385	184	152	109	0	1	0	0	0	0	0	1	1	1	6	9
chr15A:3067734-3067781	Cluster_25087	553	123	147	117	166	0	0	0	0	0	0	0	0	0	0	0	0
chr15A:3083266-3083670	Cluster_25096	357	59	100	71	62	0	0	0	0	1	0	0	0	4	10	21	29
chr15A:3094902-3095368	Cluster_25103	623	82	120	104	129	0	0	0	0	1	0	0	0	1	28	80	78
chr15A:3096700-3096970	Cluster_25104	250	23	57	35	38	0	0	0	0	0	0	0	0	0	20	32	45
chr15A:3126864-3129839	Cluster_25114	375	146	88	78	39	0	0	0	0	0	0	0	0	1	4	8	11
chr15A:3162855-3165341	Cluster_25124	1277	235	457	336	192	0	0	0	1	0	0	2	0	0	13	20	21
chr15A:3201556-3202220	Cluster_25129	1362	231	305	241	246	0	0	1	0	0	0	1	1	1	63	142	130
chr15A:3203002-3205265	Cluster_25131	1689	210	449	363	269	0	1	0	0	0	0	3	2	1	81	140	170
chr15A:3224526-3227522	Cluster_25137	4578	991	1550	1234	700	0	9	0	2	3	6	2	8	8	8	28	29
chr15A:3266850-3272895	Cluster_25149	5911	1127	1733	1433	1527	0	1	1	0	1	3	0	7	9	8	30	31
chr15A:3348001-3349585	Cluster_25167	554	383	84	71	15	0	0	0	0	0	0	0	0	0	1	0	0
chr15A:3349713-3350401	Cluster_25168	483	319	71	79	13	0	0	0	0	0	0	0	0	0	1	0	0
chr15A:3383483-3388007	Cluster_25180	32985	5048	9858	7736	4978	0	3	11	3	9	9	11	56	88	1016	1989	2170
chr15A:3388319-3388615	Cluster_25181	2689	513	634	528	480	1	0	1	0	0	2	4	1	3	94	211	217
chr15A:3389400-3390168	Cluster_25184	3624	514	942	725	594	0	0	0	0	0	0	2	6	4	164	311	362
chr15A:3390404-3390719	Cluster_25186	1012	108	296	219	143	0	0	0	0	0	0	0	0	0	57	86	103
chr15A:3392612-3393507	Cluster_25189	1757	267	496	394	264	0	0	0	0	0	0	1	0	0	46	144	145
chr15A:3394632-3395461	Cluster_25190	3038	417	881	699	388	0	1	0	1	0	0	3	2	0	108	263	275
chr15A:3396419-3397059	Cluster_25192	1228	176	334	263	194	1	1	0	0	0	1	0	0	0	57	107	94
chr15A:3397292-3397862	Cluster_25194	1987	218	553	401	273	0	0	1	0	0	1	1	2	0	119	211	207
chr15A:3397941-3398683	Cluster_25195	2465	364	658	519	361	0	0	0	0	0	1	3	1	0	120	202	236
chr15A:3398777-3399426	Cluster_25196	684	93	170	150	95	0	0	0	0	1	0	0	0	0	35	70	70
chr15A:3400073-3400860	Cluster_25199	1119	148	312	269	147	0	0	1	0	0	0	1	0	0	40	93	108
chr15A:3401108-3401370	Cluster_25201	251	38	70	59	31	0	0	1	0	0	0	0	0	0	13	20	19
chr15A:3402829-3404517	Cluster_25202	962	125	266	230	124	0	0	0	0	0	0	0	1	0	43	80	93
chr15A:3404673-3405159	Cluster_25203	727	90	184	151	77	0	0	0	0	0	0	0	0	0	44	89	92
chr15A:3405269-3406464	Cluster_25204	1051	116	262	205	140	0	0	0	0	0	0	1	1	1	67	107	151
chr15A:3412350-3413496	Cluster_25210	257	35	71	50	44	0	0	0	0	0	0	0	0	1	11	20	25
chr15A:3414862-3416791	Cluster_25212	470	63	121	88	72	0	0	0	1	0	0	2	0	0	29	42	52
chr15A:3428314-3429841	Cluster_25217	257	25	55	51	25	0	0	0	0	0	0	0	0	1	25	36	39
chr15A:3449019-3451024	Cluster_25229	335	27	71	59	56	0	0	0	0	0	0	0	0	1	28	42	51
chr15A:3487112-3490088	Cluster_25239	916	108	188	141	101	0	0	0	0	0	0	0	2	0	68	148	160
chr15A:3491645-3493543	Cluster_25240	1059	158	279	239	186	0	1	1	0	2	1	0	11	28	27	67	59
chr16A:97715-98508	Cluster_25260	440	56	122	83	83	0	2	0	0	0	0	0	0	0	17	39	38
chr16A:98704-101167	Cluster_25261	3476	483	875	681	649	0	0	0	1	4	0	3	3	2	189	279	307
chr16A:101373-105838	Cluster_25262	7146	992	1926	1574	1192	0	0	0	0	2	2	3	26	43	322	524	540
chr16A:110059-114152	Cluster_25263	878	87	152	146	145	0	0	1	0	0	1	1	0	1	56	123	165
chr16A:114651-115311	Cluster_25265	293	39	59	39	49	0	0	0	0	0	0	1	0	0	20	43	43
chr16A:168825-172648	Cluster_25277	1845	251	633	494	270	1	0	0	0	0	0	1	1	3	33	74	84
chr16A:175690-176257	Cluster_25278	268	34	63	47	31	0	0	0	0	0	0	0	0	0	18	40	35
chr16A:190856-191636	Cluster_25287	270	38	59	37	38	0	0	0	0	0	1	0	0	0	18	37	42
chr16A:207435-209798	Cluster_25297	349	61	107	81	89	0	1	0	0	0	1	0	0	1	2	2	4
chr16A:216107-218386	Cluster_25300	39617	8538	14501	11229	4745	1	3	0	0	3	3	4	43	57	125	170	195
chr16A:227470-228067	Cluster_25301	349	48	68	67	30	0	0	0	0	0	0	0	0	0	25	59	52
chr16A:230103-231368	Cluster_25305	300	25	57	53	22	0	0	0	0	0	0	0	0	0	27	41	75
chr16A:231680-232635	Cluster_25306	270	35	65	54	31	0	0	0	0	1	0	0	0	0	16	34	34
chr16A:256802-257116	Cluster_25311	785	146	324	250	57	0	0	0	0	0	0	0	0	0	3	2	3
chr16A:290566-293640	Cluster_25321	257	42	53	60	33	0	0	0	0	0	0	0	0	0	16	22	31
chr16A:371450-371718	Cluster_25358	543	73	119	90	70	0	0	0	0	0	0	0	0	1	33	72	85
chr16A:374074-374666	Cluster_25361	615	70	148	118	52	0	1	0	0	0	0	0	0	0	35	89	102
chr16A:374903-375219	Cluster_25362	254	30	78	44	23	0	0	0	0	0	0	0	1	0	10	31	37
chr16A:375507-375902	Cluster_25363	246	25	53	46	20	0	0	0	0	0	0	0	0	0	10	46	46
chr16A:376400-376685	Cluster_25364	256	25	72	43	21	0	0	0	0	0	0	0	0	1	13	40	41
chr16A:377400-377670	Cluster_25365	298	44	73	50	34	0	1	0	0	0	0	0	0	1	6	52	37
chr16A:389214-389705	Cluster_25374	245	33	72	59	28	0	0	0	0	0	0	0	0	0	7	29	17
chr16A:440346-440576	Cluster_25394	2221	511	866	609	207	0	0	0	1	0	0	0	2	3	2	9	11
chr16A:498473-500233	Cluster_25417	265	64	88	73	37	0	0	0	0	0	0	0	2	0	0	0	1
chr16A:531950-534620	Cluster_25431	2561	279	526	405	289	0	1	1	0	0	0	3	1	0	201	432	423
chr16A:536103-538847	Cluster_25432	2944	328	650	460	315	0	0	0	0	0	2	1	2	2	204	468	512
chr16A:540017-541617	Cluster_25435	544	56	131	115	45	0	0	0	0	0	0	0	0	0	34	77	86
chr16A:542136-545669	Cluster_25437	4411	447	916	706	621	0	0	2	0	1	1	4	1	2	304	694	712
chr16A:545774-546698	Cluster_25438	266	31	44	47	30	0	0	0	0	0	0	0	1	0	27	51	35
chr16A:554922-555626	Cluster_25443	804	203	274	226	78	0	0	0	0	1	0	0	1	4	3	5	9
chr16A:585183-586529	Cluster_25453	378	98	101	106	63	0	1	0	0	0	0	0	0	0	3	2	4
chr16A:612906-615366	Cluster_25459	1532	1056	236	175	48	0	2	0	0	0	1	1	1	1	2	4	5
chr16A:628502-629259	Cluster_25462	405	300	54	44	7	0	0	0	0	0	0	0	0	0	0	0	0
chr16A:629579-630555	Cluster_25464	476	354	53	47	18	0	0	0	0	0	0	0	0	0	2	2	0
chr16A:630644-631449	Cluster_25465	355	265	32	32	23	0	0	0	0	0	0	0	0	0	1	1	1
chr16A:640614-642712	Cluster_25472	483	292	78	77	32	0	0	0	0	0	0	0	1	0	1	0	2
chr16A:646876-649990	Cluster_25477	738	139	303	196	97	0	0	0	0	0	1	0	0	0	0	2	0
chr16A:691052-692118	Cluster_25493	665	80	164	131	91	0	0	1	0	0	0	1	1	2	33	80	81
chr16A:696664-696771	Cluster_25498	352	69	100	68	74	0	0	0	0	0	0	0	0	1	12	15	13
chr16A:697052-697296	Cluster_25499	294	48	81	53	50	0	0	0	0	0	0	0	1	0	12	26	23
chr16A:697697-698359	Cluster_25500	422	61	125	96	54	0	0	0	0	0	0	1	0	1	11	32	41
chr16A:716850-718486	Cluster_25510	416	250	65	65	32	0	0	0	0	0	0	0	0	1	0	2	1
chr16A:728109-731161	Cluster_25515	548	65	109	79	92	0	0	0	0	0	0	1	0	0	44	69	89
chr16A:756305-757429	Cluster_25523	322	57	114	109	39	0	0	0	0	0	0	0	0	1	1	0	1
chr16A:766961-768883	Cluster_25528	1298	243	419	332	274	0	0	1	0	0	2	0	0	4	6	8	9
chr16A:789317-791480	Cluster_25537	481	48	110	67	79	0	0	2	2	0	0	0	0	0	28	74	71
chr16A:806184-807964	Cluster_25544	331	210	61	35	17	0	1	0	1	0	1	1	0	0	0	2	2
chr16A:815015-818284	Cluster_25546	1704	639	466	358	229	0	0	0	0	0	0	0	1	0	4	1	6
chr16A:823200-824508	Cluster_25551	675	93	143	116	109	0	0	0	0	0	0	1	2	1	33	79	98
chr16A:826896-828063	Cluster_25554	337	31	74	65	35	0	0	0	0	0	0	0	0	0	24	63	45
chr16A:828162-830912	Cluster_25555	1274	124	240	195	186	0	0	1	0	0	2	1	1	1	85	219	219
chr16A:835974-839471	Cluster_25561	3576	382	807	626	375	0	0	0	2	0	2	4	1	2	277	520	578
chr16A:839605-841153	Cluster_25562	2278	280	514	458	265	0	1	0	0	0	0	0	0	0	127	325	308
chr16A:841851-845363	Cluster_25564	4392	473	975	821	436	0	0	1	0	3	1	4	3	2	354	596	723
chr16A:864294-867734	Cluster_25573	694	170	222	166	113	0	0	0	0	1	0	0	3	4	4	5	6
chr16A:886898-889079	Cluster_25576	3401	702	1199	933	551	0	0	0	0	1	0	0	5	4	2	2	2
chr16A:933988-936130	Cluster_25600	828	213	290	253	69	0	0	0	1	0	0	0	0	0	0	0	2
chr16A:968075-970345	Cluster_25617	295	111	73	55	54	0	0	0	0	0	0	0	0	0	0	1	1
chr16A:979053-981227	Cluster_25624	1299	859	216	171	41	0	0	0	0	0	0	0	0	0	5	2	5
chr16A:981311-983406	Cluster_25625	1345	914	247	147	23	0	0	0	0	0	0	0	1	1	3	5	4
chr16A:990244-991362	Cluster_25628	627	102	203	173	134	1	0	0	0	2	0	0	1	3	4	1	3
chr16A:1036449-1038515	Cluster_25646	425	113	108	100	53	0	0	0	0	0	1	0	0	2	10	19	19
chr16A:1066628-1067359	Cluster_25659	348	298	22	20	7	0	1	0	0	0	0	0	0	0	0	0	0
chr16A:1068529-1070134	Cluster_25661	299	224	31	29	12	0	0	0	0	0	0	0	0	0	0	1	2
chr16A:1081754-1082605	Cluster_25668	1467	304	502	362	168	0	0	1	0	0	0	0	0	2	41	38	49
chr16A:1095751-1096119	Cluster_25675	286	44	50	54	50	0	0	0	0	1	0	2	0	0	15	45	25
chr16A:1129475-1130382	Cluster_25686	273	32	55	42	39	0	0	1	0	0	0	0	0	0	11	55	38
chr16A:1139758-1142296	Cluster_25690	545	99	209	164	62	0	0	0	0	0	0	0	0	3	2	1	5
chr16A:1161760-1163638	Cluster_25697	1179	878	152	127	18	0	0	0	0	0	0	0	1	1	0	1	1
chr16A:1167692-1169488	Cluster_25699	2013	370	672	511	423	0	0	0	1	1	0	0	2	8	7	7	11
chr16A:1210513-1212458	Cluster_25714	322	203	52	37	13	0	0	0	0	0	0	0	0	0	3	6	8
chr16A:1243703-1245725	Cluster_25727	534	324	105	73	31	0	0	0	0	0	0	0	0	1	0	0	0
chr16A:1246275-1247517	Cluster_25729	456	271	95	67	22	0	0	0	0	0	0	0	0	0	0	1	0
chr16A:1258169-1258493	Cluster_25738	243	25	56	50	38	0	0	0	0	0	1	0	0	0	13	32	28
chr16A:1262563-1262857	Cluster_25743	253	22	65	27	31	0	0	0	0	0	0	0	0	0	12	33	63
chr16A:1307628-1309566	Cluster_25762	314	38	67	53	34	0	0	0	0	0	0	0	0	0	26	45	51
chr16A:1319326-1319575	Cluster_25768	371	51	111	102	62	0	0	0	0	0	0	1	0	0	8	14	22
chr16A:1319671-1322033	Cluster_25769	326	45	61	47	61	0	0	0	1	0	0	0	0	0	23	50	38
chr16A:1324430-1327599	Cluster_25771	348	35	60	52	42	0	0	0	0	0	0	1	0	0	43	49	66
chr16A:1343873-1344711	Cluster_25781	290	167	67	36	11	0	0	0	1	0	1	0	0	2	1	2	2
chr16A:1381097-1382906	Cluster_25800	514	127	141	130	99	0	0	0	1	0	0	0	1	4	2	4	5
chr16A:1384070-1386414	Cluster_25802	541	134	116	92	193	0	0	0	0	0	0	1	0	0	0	1	4
chr16A:1393563-1396105	Cluster_25808	6063	1466	1886	1454	947	0	0	0	0	2	5	3	21	31	42	93	113
chr16A:1441554-1443207	Cluster_25818	2679	1740	439	338	130	0	0	0	1	0	0	1	2	8	7	8	5
chr16A:1443299-1444068	Cluster_25819	1537	1217	159	128	22	0	0	1	0	0	0	1	1	1	0	5	2
chr16A:1481112-1485310	Cluster_25829	1490	398	459	386	243	0	0	0	0	0	0	0	1	0	0	2	1
chr16A:1511146-1511897	Cluster_25834	305	136	60	65	40	0	0	0	0	0	0	0	0	0	2	1	1
chr16A:1554152-1554420	Cluster_25853	349	27	84	59	42	0	0	1	0	0	0	0	0	0	29	59	48
chr16A:1574416-1575005	Cluster_25855	452	62	90	95	65	0	0	0	0	0	0	0	0	1	26	56	57
chr16A:1736762-1741671	Cluster_25878	3997	1119	1198	913	714	0	0	0	0	0	1	3	7	7	7	12	16
chr16A:1802348-1803169	Cluster_25891	319	182	62	51	21	0	0	0	2	0	0	0	0	1	0	0	0
chr16A:1805443-1807208	Cluster_25893	740	356	184	123	76	0	0	0	0	0	0	0	0	0	0	0	1
chr16A:1862606-1864887	Cluster_25912	268	39	56	47	38	0	0	0	0	0	0	0	1	1	18	30	38
chr16A:1869906-1870218	Cluster_25913	1383	279	471	359	204	0	0	1	0	3	0	0	1	7	14	23	21
chr16A:1880655-1881064	Cluster_25916	659	136	186	180	147	0	0	0	0	0	1	0	0	1	2	6	0
chr16A:1922100-1927682	Cluster_25929	1901	284	559	420	365	0	2	1	1	2	3	1	12	16	54	88	93
chr16A:1941228-1943290	Cluster_25935	274	81	89	50	49	0	0	0	0	0	0	0	1	0	1	2	1
chr16A:1944101-1946512	Cluster_25936	519	88	150	128	81	0	0	0	0	0	0	0	1	1	20	24	26
chr16A:1946809-1950042	Cluster_25937	291	44	57	53	32	0	0	0	0	0	0	0	0	0	16	46	43
chr16A:1964846-1967474	Cluster_25941	513	121	113	92	141	0	1	0	0	0	1	0	1	8	7	14	14
chr16A:1986799-1989467	Cluster_25949	606	60	111	81	66	0	0	0	0	1	0	0	0	0	65	102	120
chr16A:2005294-2006718	Cluster_25962	860	193	253	203	162	0	0	0	0	1	1	0	1	11	6	16	13
chr16A:2052379-2052928	Cluster_25968	1320	230	383	303	161	0	0	0	0	1	0	0	7	39	57	63	76
chr16A:2122109-2122610	Cluster_25982	2850	728	819	594	695	0	0	0	0	0	2	0	1	3	5	0	3
chr16A:2141595-2145186	Cluster_25987	1049	293	281	233	180	0	0	1	0	0	1	0	1	11	12	15	21
chr16A:2160542-2161071	Cluster_25994	7871	1875	2353	1756	1833	0	0	0	0	2	4	1	3	17	8	8	11
chr16A:2199588-2202055	Cluster_26005	848	638	108	69	28	0	0	0	0	0	1	0	0	0	2	0	2
chr16A:2230446-2235057	Cluster_26017	1318	193	347	287	200	0	1	1	0	0	0	0	2	3	48	108	128
chr16A:2295374-2297591	Cluster_26038	419	40	80	76	45	0	0	1	1	0	0	0	0	0	23	76	77
chr16A:2297672-2300242	Cluster_26039	976	111	189	134	157	0	0	0	0	0	1	0	1	1	56	151	175
chr16A:2312954-2314844	Cluster_26043	469	72	77	71	68	0	0	0	0	0	0	0	0	0	47	64	70
chr16A:2352703-2354594	Cluster_26074	341	25	68	64	38	0	0	0	0	0	0	0	0	1	26	56	63
chr16A:2357952-2358432	Cluster_26078	307	32	56	58	38	0	0	0	0	0	1	0	1	1	24	43	53
chr16A:2358758-2359325	Cluster_26079	273	36	39	49	31	0	0	0	0	0	0	0	0	0	23	45	50
chr16A:2360103-2360666	Cluster_26082	302	35	69	43	44	0	0	0	0	0	0	0	0	2	24	39	46
chr16A:2360749-2361211	Cluster_26083	334	28	78	57	41	0	0	0	0	0	0	0	1	0	34	47	48
chr16A:2361754-2362498	Cluster_26085	246	73	56	30	28	0	0	0	0	0	0	0	0	0	11	26	22
chr16A:2363539-2364294	Cluster_26087	322	31	69	44	55	0	0	1	0	0	0	0	0	0	25	54	43
chr16A:2365132-2368383	Cluster_26088	550	62	112	88	71	1	0	1	0	0	0	0	0	0	58	94	63
chr16A:2372342-2377012	Cluster_26090	3163	370	651	558	460	0	0	1	1	0	0	3	1	1	285	407	425
chr16A:2377104-2380189	Cluster_26091	1375	133	298	245	193	0	0	1	0	0	0	2	1	1	93	214	194
chr16A:2381855-2384666	Cluster_26094	2612	257	531	389	381	1	0	1	0	1	0	3	4	3	229	392	420
chr16A:2385034-2385729	Cluster_26096	550	57	125	88	61	0	0	0	0	1	0	1	0	1	41	84	91
chr16A:2386867-2388800	Cluster_26098	1140	110	247	172	164	0	0	0	0	1	0	1	2	0	97	184	162
chr16A:2388889-2395628	Cluster_26099	5854	619	1138	955	746	0	1	2	1	2	1	9	4	4	450	923	999
chr16A:2396111-2397464	Cluster_26100	958	128	204	166	139	0	0	0	0	1	1	1	1	0	52	131	134
chr16A:2398225-2398887	Cluster_26101	2530	257	556	371	284	0	0	0	0	0	0	4	0	2	201	424	431
chr16A:2399619-2401179	Cluster_26104	1302	161	276	205	196	0	0	0	0	0	1	0	0	1	91	190	181
chr16A:2401325-2407023	Cluster_26105	6386	675	1371	1049	733	0	0	2	0	0	3	5	1	4	475	982	1086
chr16A:2407576-2410738	Cluster_26106	3613	401	845	644	438	1	1	0	0	1	1	1	1	1	263	496	519
chr16A:2412384-2414117	Cluster_26109	847	75	160	138	77	0	2	1	0	0	0	4	1	0	77	127	185
chr16A:2414193-2418205	Cluster_26110	4274	453	1043	886	503	0	1	1	4	3	1	3	2	4	281	485	604
chr16A:2421994-2422418	Cluster_26115	2634	2320	171	123	4	0	0	0	0	0	1	0	1	0	3	6	5
chr16A:2422492-2423064	Cluster_26116	1080	921	86	53	5	0	0	0	0	0	1	0	0	0	1	6	7
chr16A:2423900-2424169	Cluster_26117	437	378	23	28	2	0	0	0	0	0	0	1	0	0	0	3	2
chr16A:2424252-2425120	Cluster_26118	644	492	81	50	1	0	0	0	0	1	0	0	0	0	6	9	4
chr16A:2426892-2427745	Cluster_26120	601	60	128	99	106	1	0	0	0	0	0	0	1	1	49	73	83
chr16A:2432667-2434957	Cluster_26122	691	77	164	129	70	0	0	0	0	0	0	1	0	0	46	116	88
chr16A:2435062-2435367	Cluster_26123	357	35	85	79	45	0	0	0	0	1	0	0	0	0	19	49	44
chr16A:2440037-2440704	Cluster_26126	369	51	69	69	33	0	0	0	0	0	0	0	0	0	34	47	66
chr16A:2440800-2441217	Cluster_26127	521	47	134	100	52	0	0	0	0	0	0	0	1	0	42	71	74
chr16A:2442101-2442967	Cluster_26129	562	67	132	112	99	0	0	0	0	0	0	1	0	4	37	56	54
chr16A:2443205-2448843	Cluster_26130	2374	300	534	447	330	0	0	1	1	3	1	2	3	1	135	288	328
chr16A:2448926-2450157	Cluster_26131	432	62	113	83	66	0	0	0	0	0	0	0	1	0	22	43	42
chr16A:2451001-2451341	Cluster_26133	273	43	58	56	33	0	0	0	0	0	0	0	1	0	13	30	39
chr16A:2453262-2454079	Cluster_26138	506	60	136	91	64	0	0	0	0	0	0	0	1	0	23	72	59
chr16A:2454257-2454867	Cluster_26139	620	104	172	132	111	0	0	0	0	0	0	0	1	0	20	35	45
chr16A:2454999-2457029	Cluster_26140	90068	17155	32265	25344	11567	4	8	4	2	24	25	10	129	309	687	1172	1363
chr16A:2495905-2501319	Cluster_26151	710	59	115	92	86	0	2	0	0	0	1	1	0	0	80	126	148
chr16A:2571465-2573173	Cluster_26164	412	147	85	87	87	0	0	0	1	0	0	0	0	0	3	2	0
chr16A:2573692-2574442	Cluster_26166	308	134	65	57	52	0	0	0	0	0	0	0	0	0	0	0	0
chr16A:2575142-2577352	Cluster_26169	559	271	117	105	60	0	0	0	0	0	0	0	1	0	1	2	2
chr16A:2578989-2581720	Cluster_26172	463	133	100	72	148	0	0	0	0	0	0	0	0	1	2	5	2
chr16A:2588080-2589871	Cluster_26177	996	219	334	279	154	0	0	0	1	0	1	0	1	0	1	1	5
chr16A:2596104-2597782	Cluster_26179	327	68	111	84	57	0	0	0	0	0	0	0	0	0	2	3	2
chr16A:2647271-2649518	Cluster_26189	1387	247	468	361	284	0	0	0	0	0	1	0	3	3	7	9	4
chr16A:2652756-2655403	Cluster_26190	3098	510	1056	781	747	0	0	0	0	0	0	0	2	1	0	0	1
chr16A:2759004-2760215	Cluster_26227	500	353	63	58	23	0	0	0	0	0	0	0	0	0	0	3	0
chr16A:2772057-2773623	Cluster_26232	306	56	96	74	53	0	0	0	0	0	0	0	0	1	5	12	9
chr16A:2821279-2825168	Cluster_26246	5931	1069	2297	1729	802	0	0	1	0	0	0	0	3	0	4	8	18
chr16A:2825405-2826014	Cluster_26247	552	109	195	147	86	0	0	0	0	0	0	0	2	1	3	5	4
chr16A:2842546-2846549	Cluster_26259	801	119	231	161	124	0	0	0	0	1	0	0	1	0	27	67	70
chr16A:2849963-2851205	Cluster_26264	332	54	95	73	102	0	0	0	0	0	0	0	0	2	1	2	3
chr16A:2890901-2893049	Cluster_26277	491	88	167	106	106	0	0	0	0	1	0	0	1	7	3	5	7
chr16A:2893145-2896487	Cluster_26278	653	120	190	170	164	0	0	0	0	0	1	0	1	0	1	2	4
chr16A:2900200-2902818	Cluster_26280	3389	905	1063	794	540	0	0	0	0	0	2	0	6	9	4	33	33
chr16A:2942168-2944684	Cluster_26296	557	111	171	130	114	0	0	0	0	0	0	0	3	1	7	11	9
chr16A:3123354-3123869	Cluster_26339	1528	1367	85	69	4	1	0	0	0	0	0	0	0	1	0	0	1
chr16A:3124788-3125468	Cluster_26340	4659	4058	318	238	15	0	0	0	0	0	0	0	0	0	5	12	13
chr16A:3281138-3285681	Cluster_26395	1026	132	231	177	135	0	0	0	0	0	0	1	0	0	65	144	141
chr16A:3311127-3315341	Cluster_26401	757	102	172	145	124	0	1	0	0	0	3	0	4	9	28	92	77
chr16A:3318530-3319542	Cluster_26402	16348	3668	6314	5046	1024	0	0	1	2	6	4	2	25	38	52	84	82
chr16A:3400753-3408352	Cluster_26425	35783	5025	9324	7398	5691	2	4	5	8	29	30	24	176	376	1783	2821	3087
chr17A:8637-9709	Cluster_26433	439	61	84	72	53	0	0	0	0	0	0	0	0	0	45	42	82
chr17A:10051-11147	Cluster_26434	388	34	63	62	42	0	0	0	1	0	0	0	0	0	44	59	83
chr17A:39659-40318	Cluster_26438	268	17	53	44	30	0	0	0	2	0	2	0	0	1	20	44	55
chr17A:51145-52795	Cluster_26443	555	80	168	123	89	0	0	0	0	0	0	0	0	0	21	42	32
chr17A:53302-57145	Cluster_26444	4663	658	1322	1032	802	0	1	1	0	0	0	2	7	10	187	313	328
chr17A:57936-61881	Cluster_26446	25125	4083	7494	5827	4384	0	1	7	3	9	20	9	97	191	624	1165	1211
chr17A:141806-142708	Cluster_26475	384	288	36	42	16	0	0	0	0	0	0	0	0	0	1	0	1
chr17A:142789-144773	Cluster_26476	784	618	69	68	21	0	0	0	0	0	0	0	1	2	1	2	2
chr17A:179535-181419	Cluster_26490	479	60	111	69	81	0	0	0	0	0	0	1	0	1	35	49	72
chr17A:207150-207618	Cluster_26505	391	41	75	65	56	0	0	0	0	0	0	1	1	0	18	72	62
chr17A:207701-208121	Cluster_26506	1398	157	335	261	184	0	0	1	0	0	1	1	1	0	81	181	195
chr17A:208451-209935	Cluster_26507	476	53	99	66	68	0	0	0	0	0	0	1	1	0	34	78	76
chr17A:219755-221235	Cluster_26517	641	355	124	95	62	0	0	0	0	0	0	0	0	2	0	0	3
chr17A:298701-299633	Cluster_26536	247	34	56	49	22	0	0	0	0	0	0	0	1	0	9	41	35
chr17A:299713-302048	Cluster_26537	1206	99	200	159	117	1	0	0	0	0	1	2	0	0	128	207	292
chr17A:318241-320009	Cluster_26546	313	32	64	58	36	0	0	0	0	0	0	0	0	0	19	48	56
chr17A:330561-332313	Cluster_26552	298	42	73	54	42	0	0	0	0	1	0	1	0	0	19	34	32
chr17A:352734-359319	Cluster_26560	7934	1870	2973	2452	583	0	1	0	1	0	2	1	4	3	8	16	20
chr17A:359412-360653	Cluster_26561	1392	348	547	340	154	0	0	0	0	0	0	0	1	0	0	1	1
chr17A:364668-369992	Cluster_26562	20388	4657	7652	6032	2022	0	1	0	0	3	3	1	9	0	2	4	2
chr17A:378670-383176	Cluster_26563	504	63	96	77	78	0	1	0	0	0	0	0	0	0	38	64	87
chr17A:390986-392369	Cluster_26567	337	176	74	60	23	0	0	0	0	0	0	0	1	0	1	1	1
chr17A:412250-414956	Cluster_26577	285	34	43	38	39	0	0	0	0	0	0	1	0	1	20	48	61
chr17A:448127-452199	Cluster_26598	366	50	85	77	43	0	0	0	0	1	0	0	0	1	16	41	52
chr17A:484000-484270	Cluster_26602	350	34	86	67	43	0	0	0	0	0	0	0	0	1	23	54	42
chr17A:484352-484670	Cluster_26603	378	45	78	62	37	0	0	0	0	0	1	0	0	1	29	43	82
chr17A:515772-518585	Cluster_26613	392	61	86	69	61	0	0	0	0	1	0	0	0	0	10	47	57
